Incident Type,Council District,Mental Health Flag,Priority Level,Response Datetime,Response Year,Response Month,Response Day of Week,Response Hour,First Unit Arrived Datetime,Call Closed Datetime,Sector,Initial Problem Description,Initial Problem Category,Number of Units Arrived,Unit Time on Scene,Response Time,Officer Injured/Killed Count,Subject Injured/Killed Count,Other Injured/Killed Count
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2015-04-07T16:37:09Z,2015,Apr,Tue,16,2015-04-07T17:00:29Z,2015-04-07T17:03:47Z,Henry,Suspicious Person,Suspicious Things,1,190,1438,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2022-08-28T01:31:11Z,2022,Aug,Sun,1,2022-08-28T01:35:49Z,2022-08-28T01:58:40Z,Adam,Auto Theft,Auto Theft,2,2606,298,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2022-11-30T13:50:01Z,2022,Nov,Wed,13,2022-11-30T14:33:42Z,2022-11-30T15:20:38Z,Edward,Disturbance Other,Disturbance,1,2816,2662,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2015-03-02T09:40:00Z,2015,Mar,Mon,9,2015-03-02T09:42:57Z,2015-03-02T09:49:13Z,Baker,Alarm Burglar,Alarms,1,376,190,0,0,0
Dispatched Incident,2,Mental Health Incident,Priority 1,2016-04-18T20:11:30Z,2016,Apr,Mon,20,2016-04-18T20:15:40Z,2016-04-18T21:46:05Z,Frank,Check Welfare Urgent,Welfare Check,2,7094,409,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2015-01-11T07:39:31Z,2015,Jan,Sun,7,2015-01-11T07:47:03Z,2015-01-11T07:50:11Z,Ida,Alarm Burglar,Alarms,2,241,529,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2015-05-25T01:02:30Z,2015,May,Mon,1,2015-05-25T01:19:15Z,2015-05-25T01:33:03Z,Charlie,Doc / C.o. Violation,Disorderly Conduct,1,828,1011,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2018-08-24T08:46:27Z,2018,Aug,Fri,8,2018-08-24T09:07:48Z,2018-08-24T09:20:35Z,Charlie,Suspicious Vehicle,Suspicious Things,2,1208,1508,0,0,0
Dispatched Incident,1,Mental Health Incident,Priority 0,2024-05-25T22:19:54Z,2024,May,Sat,22,2024-05-25T22:24:49Z,2024-05-25T22:43:21Z,Charlie,Disturbance Other,Disturbance,3,3034,261,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2019-07-21T16:07:15Z,2019,Jul,Sun,16,2019-07-21T16:29:19Z,2019-07-21T16:33:51Z,Baker,Doc / C.o. Violation,Disorderly Conduct,1,272,1391,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2016-11-08T13:30:24Z,2016,Nov,Tue,13,2016-11-08T13:32:33Z,2016-11-08T13:40:19Z,Airport,Assist Non Emergency,Assistance,3,1206,129,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2018-08-28T07:36:07Z,2018,Aug,Tue,7,2018-08-28T07:46:22Z,2018-08-28T07:56:31Z,Henry,Drugs,Drugs,1,609,667,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2021-11-28T23:45:10Z,2021,Nov,Sun,23,2021-11-29T00:36:12Z,2021-11-29T00:51:41Z,Charlie,Assist Non Emergency,Assistance,1,929,3062,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2014-12-10T06:46:50Z,2014,Dec,Wed,6,2014-12-10T07:06:14Z,2014-12-10T08:13:23Z,Ida,Suspicious Person,Suspicious Things,1,3931,1223,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2023-10-02T11:49:50Z,2023,Oct,Mon,11,2023-10-02T13:31:47Z,2023-10-02T13:45:10Z,David,Disturbance Other,Disturbance,1,803,6275,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 0,2018-02-04T00:42:28Z,2018,Feb,Sun,0,2018-02-04T00:45:14Z,2018-02-04T01:08:23Z,Henry,Disturbance Hs,Disturbance,1,1389,209,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 3,2019-07-24T15:45:02Z,2019,Jul,Wed,15,2019-07-24T17:18:53Z,2019-07-24T17:31:26Z,David,Service,Other,2,967,5670,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 3,2019-09-21T19:27:37Z,2019,Sep,Sat,19,2019-09-21T19:34:18Z,2019-09-21T19:39:52Z,Baker,Doc / C.o. Violation,Disorderly Conduct,1,334,467,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 1,2020-05-23T23:33:49Z,2020,May,Sat,23,2020-05-23T23:36:22Z,2020-05-23T23:38:15Z,Frank,Nature Unknown Urgent,Other,1,113,219,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2024-02-07T23:49:30Z,2024,Feb,Wed,23,2024-02-08T00:01:44Z,2024-02-08T00:50:08Z,Adam,Disturbance Other,Disturbance,2,3653,734,0,0,0
Dispatched Incident,3,Mental Health Incident,Priority 3,2024-02-27T21:22:33Z,2024,Feb,Tue,21,2024-02-27T21:47:53Z,2024-02-27T22:15:25Z,Charlie,Check Welfare Service,Welfare Check,2,1686,1550,0,0,0
Dispatched Incident,5,Mental Health Incident,Priority 2,2020-03-30T06:01:35Z,2020,Mar,Mon,6,2020-03-30T06:06:29Z,2020-03-30T06:56:36Z,David,Trespass Urgent,Trespassing,3,4179,331,0,0,0
Dispatched Incident,5,Mental Health Incident,Priority 0,2020-05-27T15:12:17Z,2020,May,Wed,15,2020-05-27T15:14:36Z,2020-05-27T18:39:22Z,Frank,Disturbance Hs,Disturbance,7,26293,161,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2018-02-20T20:10:10Z,2018,Feb,Tue,20,2018-02-20T20:10:11Z,2018-02-20T20:26:14Z,Charlie,Traffic Stop,Traffic Stop/Hazard,1,963,1,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 3,2014-09-05T03:25:13Z,2014,Sep,Fri,3,2014-09-05T04:00:45Z,2014-09-05T04:11:00Z,Baker,Doc / C.o. Violation,Disorderly Conduct,2,828,2140,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 1,2017-02-27T23:13:44Z,2017,Feb,Mon,23,2017-02-27T23:15:55Z,2017-02-27T23:50:43Z,Edward,Shots Fired,Shoot/Stab,4,5817,160,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2019-12-05T12:27:18Z,2019,Dec,Thu,12,2019-12-05T16:23:10Z,2019-12-05T16:51:51Z,Ida,Disturbance Other,Disturbance,1,1721,14237,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 2,2020-07-12T02:57:55Z,2020,Jul,Sun,2,2020-07-12T03:21:53Z,2020-07-12T03:38:04Z,Adam,Alarm Burglar,Alarms,2,1580,1511,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 3,2016-05-02T21:44:26Z,2016,May,Mon,21,2016-05-02T21:49:32Z,2016-05-03T01:42:34Z,Baker,Crash With City Vehicle,Crashes,6,50302,399,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 1,2020-09-16T03:45:37Z,2020,Sep,Wed,3,2020-09-16T03:55:28Z,2020-09-16T06:35:00Z,Edward,Alarm Burglar,Alarms,2,10224,616,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 3,2023-11-26T19:04:23Z,2023,Nov,Sun,19,2023-11-26T19:07:28Z,2023-11-26T19:19:01Z,Baker,Doc / C.o. Violation,Disorderly Conduct,1,693,205,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2017-01-09T18:50:37Z,2017,Jan,Mon,18,2017-01-09T18:57:12Z,2017-01-09T20:40:53Z,Henry,Crash Urgent,Crashes,2,12437,445,0,0,0
Dispatched Incident,9,Mental Health Incident,Priority 2,2022-06-18T08:30:12Z,2022,Jun,Sat,8,2022-06-18T08:35:56Z,2022-06-18T09:14:45Z,David,Doc / C.o. Violation,Disorderly Conduct,2,4082,419,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 0,2015-04-20T03:00:11Z,2015,Apr,Mon,3,2015-04-20T03:04:29Z,2015-04-20T04:13:06Z,Ida,Crash Urgent,Crashes,3,6055,322,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 0,2018-11-20T16:53:58Z,2018,Nov,Tue,16,2018-11-20T17:01:29Z,2018-11-20T17:26:40Z,Ida,Traffic Hazard Hs,Traffic Stop/Hazard,2,2508,496,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 1,2017-10-12T16:19:44Z,2017,Oct,Thu,16,2017-10-12T16:23:12Z,2017-10-12T17:26:00Z,Charlie,Check Welfare Urgent,Welfare Check,1,3768,208,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2015-08-04T12:38:56Z,2015,Aug,Tue,12,2015-08-04T13:00:50Z,2015-08-04T13:46:22Z,Ida,Disturbance Service,Disturbance,1,2732,1398,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2023-11-19T23:23:52Z,2023,Nov,Sun,23,2023-11-20T00:24:50Z,2023-11-20T02:12:25Z,Henry,Disturbance Other,Disturbance,2,7789,3692,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2019-08-05T23:43:17Z,2019,Aug,Mon,23,2019-08-05T23:46:05Z,2019-08-06T00:08:08Z,Baker,Disturbance Other,Disturbance,3,3122,224,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2020-02-13T00:11:28Z,2020,Feb,Thu,0,2020-02-13T00:16:37Z,2020-02-13T01:36:28Z,Henry,Suspicious Person,Suspicious Things,3,9725,370,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2020-06-17T15:50:23Z,2020,Jun,Wed,15,2020-06-17T16:27:27Z,2020-06-17T18:02:34Z,Ida,Suspicious Person,Suspicious Things,1,5707,2271,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2020-09-07T17:47:29Z,2020,Sep,Mon,17,2020-09-07T18:15:17Z,2020-09-07T18:41:58Z,Edward,Doc / C.o. Violation,Disorderly Conduct,2,1958,1722,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 2,2019-08-26T08:17:55Z,2019,Aug,Mon,8,2019-08-26T08:22:38Z,2019-08-26T08:41:14Z,Baker,Alarm Burglar,Alarms,1,1116,288,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2022-03-03T18:24:28Z,2022,Mar,Thu,18,2022-03-03T18:47:34Z,2022-03-03T20:30:13Z,Henry,Drugs,Drugs,1,6159,1407,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 1,2016-04-05T01:31:24Z,2016,Apr,Tue,1,2016-04-05T01:33:21Z,2016-04-05T01:39:59Z,Adam,Disturbance Hs,Disturbance,1,398,188,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 2,2024-07-30T19:39:33Z,2024,Jul,Tue,19,2024-07-30T20:48:45Z,2024-07-30T21:08:27Z,David,Suspicious Person,Suspicious Things,1,1182,4391,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2017-03-01T17:52:47Z,2017,Mar,Wed,17,2017-03-01T18:01:04Z,2017-03-01T18:08:05Z,Edward,Alarm Burglar,Alarms,2,798,507,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 0,2018-04-30T15:48:22Z,2018,Apr,Mon,15,2018-04-30T15:50:49Z,2018-04-30T16:06:31Z,Edward,Crash Hs,Crashes,4,2316,215,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 3,2018-05-03T14:21:35Z,2018,May,Thu,14,2018-05-03T14:21:36Z,2018-05-03T14:27:39Z,Edward,Traffic Stop,Traffic Stop/Hazard,2,541,1,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2024-09-23T16:06:43Z,2024,Sep,Mon,16,2024-09-23T16:11:36Z,2024-09-23T18:22:12Z,Adam,Disturbance Hs,Disturbance,2,10658,329,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2023-01-13T20:27:42Z,2023,Jan,Fri,20,2023-01-13T20:55:52Z,2023-01-13T21:42:14Z,Baker,Check Welfare Service,Welfare Check,1,2782,1798,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2016-03-07T04:54:33Z,2016,Mar,Mon,4,2016-03-07T05:18:31Z,2016-03-07T07:15:20Z,Baker,Suspicious Person,Suspicious Things,2,12206,1512,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 3,2018-05-17T16:14:46Z,2018,May,Thu,16,2018-05-17T16:15:07Z,2018-05-17T16:18:05Z,Baker,Checking Area,Administrative,1,178,21,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2019-03-10T11:26:18Z,2019,Mar,Sun,11,2019-03-10T11:50:47Z,2019-03-10T11:54:06Z,Adam,Auto Theft Service,Auto Theft,1,199,1526,0,0,0
Dispatched Incident,6,Mental Health Incident,Priority 1,2023-11-09T15:10:04Z,2023,Nov,Thu,15,2023-11-09T15:28:58Z,2023-11-09T15:36:20Z,Adam,Alarm Other,Alarms,2,691,1158,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 1,2017-12-10T01:36:28Z,2017,Dec,Sun,1,2017-12-10T01:43:18Z,2017-12-10T02:35:18Z,Charlie,Suspicious Person,Suspicious Things,2,3630,340,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2021-01-16T17:09:52Z,2021,Jan,Sat,17,2021-01-16T17:13:10Z,2021-01-16T18:32:41Z,Frank,Suspicious Vehicle,Suspicious Things,2,9312,271,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 0,2022-01-01T01:46:53Z,2022,Jan,Sat,1,2022-01-01T01:56:28Z,2022-01-01T04:42:33Z,Ida,Disturbance Other,Disturbance,4,14714,674,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2016-06-02T16:11:03Z,2016,Jun,Thu,16,2016-06-02T17:09:46Z,2016-06-02T17:11:41Z,Edward,Service,Other,1,114,3565,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 0,2019-02-08T12:36:00Z,2019,Feb,Fri,12,2019-02-08T12:46:16Z,2019-02-08T13:52:12Z,Henry,Traffic Hazard Hs,Traffic Stop/Hazard,1,3956,658,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2023-09-24T17:46:12Z,2023,Sep,Sun,17,2023-09-24T18:07:22Z,2023-09-24T18:21:15Z,Frank,Animal Urgent,Animal Related,1,833,1423,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 3,2015-08-05T19:23:32Z,2015,Aug,Wed,19,2015-08-05T19:48:22Z,2015-08-05T22:07:17Z,Baker,Theft,Theft,2,16004,1646,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2023-10-18T13:43:22Z,2023,Oct,Wed,13,2023-10-18T14:59:21Z,2023-10-18T15:14:41Z,Ida,Disturbance Other,Disturbance,1,920,4681,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2017-02-08T23:55:34Z,2017,Feb,Wed,23,2017-02-09T00:05:08Z,2017-02-09T00:09:07Z,Baker,Animal Service,Animal Related,2,375,698,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2021-09-21T20:57:13Z,2021,Sep,Tue,20,2021-09-21T21:03:11Z,2021-09-21T21:43:41Z,George,Trespass Urgent,Trespassing,3,5743,387,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2019-04-22T19:41:03Z,2019,Apr,Mon,19,2019-04-22T19:56:14Z,2019-04-22T20:17:09Z,Baker,Trespass Urgent,Trespassing,1,1255,940,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 1,2021-11-24T01:47:35Z,2021,Nov,Wed,1,2021-11-24T01:55:31Z,2021-11-24T03:13:56Z,Frank,Disturbance Urgent,Disturbance,3,12698,552,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2016-07-23T15:31:01Z,2016,Jul,Sat,15,2016-07-23T15:45:23Z,2016-07-23T16:00:18Z,David,Disturbance Other,Disturbance,1,895,923,0,0,0
Dispatched Incident,1,Mental Health Incident,Priority 3,2022-04-24T17:46:12Z,2022,Apr,Sun,17,2022-04-24T18:10:44Z,2022-04-24T18:16:41Z,Charlie,Check Welfare Service,Welfare Check,1,357,1565,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2024-08-01T14:30:35Z,2024,Aug,Thu,14,2024-08-01T19:41:44Z,2024-08-01T19:48:31Z,Edward,Auto Theft,Auto Theft,1,407,18970,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 1,2021-04-19T15:45:30Z,2021,Apr,Mon,15,2021-04-19T15:55:40Z,2021-04-19T16:09:31Z,Henry,Disturbance Hs,Disturbance,1,831,665,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 1,2018-04-27T14:49:16Z,2018,Apr,Fri,14,2018-04-27T14:59:05Z,2018-04-27T15:07:37Z,David,Check Welfare Urgent,Welfare Check,1,512,668,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 1,2017-07-02T01:57:13Z,2017,Jul,Sun,1,2017-07-02T02:02:06Z,2017-07-02T03:02:01Z,George,Check Welfare Urgent,Welfare Check,2,5918,395,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2018-07-15T04:41:34Z,2018,Jul,Sun,4,2018-07-15T05:03:22Z,2018-07-15T06:07:37Z,Charlie,Disturbance Other,Disturbance,1,3855,1447,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 3,2023-10-31T20:36:15Z,2023,Oct,Tue,20,2023-10-31T22:31:55Z,2023-10-31T22:34:13Z,David,Suspicious Person,Suspicious Things,1,138,7004,0,0,0
Dispatched Incident,10,Mental Health Incident,Priority 3,2023-02-11T22:52:11Z,2023,Feb,Sat,22,2023-02-11T23:57:27Z,2023-02-12T01:32:45Z,Baker,Service,Other,1,5718,4142,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2018-06-18T23:23:01Z,2018,Jun,Mon,23,2018-06-18T23:28:02Z,2018-06-19T00:10:14Z,Edward,Trespass Urgent,Trespassing,2,4656,397,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2017-04-23T05:34:01Z,2017,Apr,Sun,5,2017-04-23T05:36:55Z,2017-04-23T06:30:20Z,Henry,Crash Urgent,Crashes,3,9307,220,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2016-04-26T21:57:07Z,2016,Apr,Tue,21,2016-04-26T22:09:16Z,2016-04-26T22:15:47Z,Edward,Trespass Urgent,Trespassing,1,391,758,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2020-01-14T13:20:43Z,2020,Jan,Tue,13,2020-01-14T13:25:33Z,2020-01-14T13:46:23Z,Henry,Trespass Urgent,Trespassing,3,2280,331,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2015-04-16T13:06:41Z,2015,Apr,Thu,13,2015-04-16T13:16:27Z,2015-04-16T14:10:29Z,Charlie,Disturbance Other,Disturbance,1,3242,673,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2018-04-04T14:01:42Z,2018,Apr,Wed,14,2018-04-04T16:32:44Z,2018-04-04T16:45:37Z,Ida,Service,Other,2,852,9152,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2019-11-12T12:01:27Z,2019,Nov,Tue,12,2019-11-12T15:30:17Z,2019-11-12T15:32:15Z,Ida,Missing Service,Missing Persons/Kidnapping,1,118,12546,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 2,2020-05-01T23:20:59Z,2020,May,Fri,23,2020-05-01T23:27:11Z,2020-05-01T23:33:50Z,Adam,Alarm Burglar,Alarms,1,399,421,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2017-02-11T14:07:56Z,2017,Feb,Sat,14,2017-02-11T14:10:55Z,2017-02-11T14:38:07Z,George,Disturbance Other,Disturbance,2,2076,230,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 1,2020-01-11T18:12:37Z,2020,Jan,Sat,18,2020-01-11T18:23:34Z,2020-01-11T19:02:38Z,Henry,Alarm Burglar,Alarms,2,4668,725,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 1,2014-08-19T09:36:43Z,2014,Aug,Tue,9,2014-08-19T09:45:23Z,2014-08-19T11:19:22Z,Frank,Nature Unknown Urgent,Other,2,6453,564,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 1,2014-08-24T00:52:20Z,2014,Aug,Sun,0,2014-08-24T00:55:37Z,2014-08-24T01:46:05Z,Henry,Nature Unknown Urgent,Other,4,6029,299,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 1,2014-09-30T16:18:28Z,2014,Sep,Tue,16,2014-09-30T16:22:22Z,2014-09-30T16:37:49Z,Baker,Check Welfare Urgent,Welfare Check,2,1348,249,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 1,2016-02-28T02:19:59Z,2016,Feb,Sun,2,2016-02-28T02:24:18Z,2016-02-28T02:46:22Z,Frank,Shots Fired,Shoot/Stab,1,1324,306,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 2,2016-03-13T14:45:10Z,2016,Mar,Sun,14,2016-03-13T15:08:56Z,2016-03-13T15:18:49Z,Adam,Alarm Burglar,Alarms,2,1147,1468,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2016-08-08T11:41:44Z,2016,Aug,Mon,11,2016-08-08T12:03:05Z,2016-08-08T12:24:01Z,Frank,Alarm Burglar,Alarms,2,2497,1296,0,0,0
Dispatched Incident,8,Not Mental Health Incident,Priority 2,2021-04-07T07:56:25Z,2021,Apr,Wed,7,2021-04-07T08:01:49Z,2021-04-07T09:00:43Z,David,Disturbance Other,Disturbance,2,6448,345,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 1,2014-02-11T17:03:21Z,2014,Feb,Tue,17,2014-02-11T17:07:36Z,2014-02-11T17:13:08Z,Henry,Check Welfare Urgent,Welfare Check,1,331,475,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2020-03-30T09:40:42Z,2020,Mar,Mon,9,2020-03-30T10:00:15Z,2020-03-30T11:31:51Z,Charlie,Auto Theft Service,Auto Theft,1,5496,1368,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 3,2019-05-10T15:33:02Z,2019,May,Fri,15,2019-05-10T16:49:38Z,2019-05-10T19:31:26Z,Henry,Burglary Res Service,Burglary,2,13101,4626,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2017-11-28T17:03:04Z,2017,Nov,Tue,17,2017-11-28T17:40:09Z,2017-11-28T18:00:38Z,Frank,Suspicious Person,Suspicious Things,1,1229,2352,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 3,2018-11-06T20:07:07Z,2018,Nov,Tue,20,2018-11-06T20:21:57Z,2018-11-06T21:28:42Z,Frank,Crash Service,Crashes,2,4264,907,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 3,2023-07-30T00:06:38Z,2023,Jul,Sun,0,2023-07-30T00:23:56Z,2023-07-30T00:37:11Z,David,Doc / C.o. Violation,Disorderly Conduct,1,795,1047,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 2,2018-02-13T07:52:32Z,2018,Feb,Tue,7,2018-02-13T08:04:35Z,2018-02-13T09:45:42Z,Baker,Disturbance Other,Disturbance,2,8663,878,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2017-11-19T11:58:02Z,2017,Nov,Sun,11,2017-11-19T12:45:51Z,2017-11-19T13:09:39Z,Henry,Theft,Theft,1,1428,2996,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2021-08-17T17:27:45Z,2021,Aug,Tue,17,2021-08-17T17:32:57Z,2021-08-17T18:31:36Z,Baker,Suspicious Vehicle,Suspicious Things,2,6133,414,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2015-04-10T19:40:57Z,2015,Apr,Fri,19,2015-04-10T20:21:06Z,2015-04-10T20:24:41Z,Edward,Doc / C.o. Violation,Disorderly Conduct,1,215,2417,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2022-06-05T18:29:33Z,2022,Jun,Sun,18,2022-06-05T18:51:22Z,2022-06-05T18:56:35Z,Charlie,Alarm Burglar,Alarms,1,313,1337,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2014-11-14T09:44:41Z,2014,Nov,Fri,9,2014-11-14T10:08:27Z,2014-11-14T10:36:27Z,Edward,Alarm Burglar,Alarms,1,1680,1435,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 1,2016-06-21T20:11:37Z,2016,Jun,Tue,20,2016-06-21T20:14:19Z,2016-06-21T20:29:11Z,Henry,Check Welfare Urgent,Welfare Check,1,892,211,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2018-01-11T08:20:19Z,2018,Jan,Thu,8,2018-01-11T08:20:19Z,2018-01-11T09:47:31Z,George,Checking Area,Administrative,1,5232,0,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2014-12-19T06:44:34Z,2014,Dec,Fri,6,2014-12-19T07:32:21Z,2014-12-19T07:37:53Z,Edward,Doc / C.o. Violation,Disorderly Conduct,1,332,2875,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2018-05-05T06:35:12Z,2018,May,Sat,6,2018-05-05T06:38:29Z,2018-05-05T08:43:22Z,Frank,Crash Service,Crashes,2,10239,322,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2018-03-20T19:48:09Z,2018,Mar,Tue,19,2018-03-20T19:52:23Z,2018-03-20T20:05:33Z,Henry,Suspicious Person,Suspicious Things,1,790,282,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2015-03-20T19:44:15Z,2015,Mar,Fri,19,2015-03-20T21:45:51Z,2015-03-20T21:46:38Z,Ida,Doc / C.o. Violation,Disorderly Conduct,2,74,7488,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 1,2022-06-24T23:10:25Z,2022,Jun,Fri,23,2022-06-24T23:16:14Z,2022-06-24T23:18:40Z,Airport,Airport Assist,Assistance,2,208,349,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2017-01-16T11:01:15Z,2017,Jan,Mon,11,2017-01-16T11:12:36Z,2017-01-16T11:34:02Z,Ida,Check Welfare Service,Welfare Check,1,1286,720,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2022-08-01T09:34:10Z,2022,Aug,Mon,9,2022-08-01T09:38:16Z,2022-08-01T10:01:03Z,Adam,Pedestrian On Hsr,Traffic Stop/Hazard,2,2709,311,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2024-07-10T18:53:00Z,2024,Jul,Wed,18,2024-07-10T19:05:31Z,2024-07-10T19:05:34Z,Henry,Criminal Trespass Notice,Trespassing,1,3,776,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 0,2014-03-07T02:43:56Z,2014,Mar,Fri,2,2014-03-07T02:45:38Z,2014-03-07T03:03:10Z,Henry,Disturbance Other,Disturbance,2,1288,120,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2020-07-25T01:36:28Z,2020,Jul,Sat,1,2020-07-25T01:54:38Z,2020-07-25T02:00:39Z,Edward,Traffic Hazard,Traffic Stop/Hazard,2,695,1167,0,0,0
